,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
13,2324577012,복합상가,상가,매매,23.06.09.,2/20,79000,37.474662,126.882139,1,북향,"2종근생지원시설최저가,실입주가능,임차중으로 수익율보장",132.45
14,2324648038,일반상가,상가,월세,23.06.09.,1/4,8000,37.466309,126.901495,1,동향,코너상가 신호등 바로앞 출입문 유동인구 많은자리 무권리 상가임대,59.5
15,2324577451,복합상가,상가,매매,23.06.09.,2/20,76000,37.474662,126.882139,1,북향,"2종근생지원시설최저가,실입주가능,임차중으로 수익투자물건",126.56
16,2324499318,단지내상가,상가,월세,23.06.09.,2/2,2000,37.461108,126.896801,1,동향,무권리 착한임대료,39
17,2324650025,일반상가,상가,월세,23.06.09.,2/4,5000,37.466309,126.901495,1,동향,대로변 코너상가 신호등 사거리 노출좋은 통창 전면좋은 상가,132.2
18,2324648865,일반상가,상가,월세,23.06.09.,1/4,8000,37.466309,126.901495,1,동향,1층 무권리 유동인구 많은 사거리 신호등앞 코너건물,66.1
19,2324648248,복합상가,상가,월세,23.06.09.,1/17,3000,37.483469,126.880884,1,남향,"역세권 상가 층고 높음, 바깥이 보이는 채광좋은 1층상가 자리선점하세요",31.5
0,2324093262,일반상가,상가,월세,23.06.07.,1/5,8000,37.434632,126.903501,1,남향,"초역세,주변상권좋음,권리금무,유동인구선점기회,청과,음식점,안경,네일,분식",71.36
1,2324286176,복합상가,상가,월세,23.06.08.,1/20,10000,37.481404,126.883927,3,남서향,가산디지털단지역 초역세권  무권리  유동인구 많고 업종제한없는 상가,69.21
2,2324324732,일반상가,상가,월세,23.06.08.,1/3,1000,37.453523,126.891648,3,남향,독산동 금하마을 코너건물상가 배달업종추천천,43.32
3,2324323077,단지내상가,상가,월세,23.06.08.,1/15,2000,37.467045,126.896848,1,서향,"실8, 조정가능, 신축 무권리, 180세대 오피스텔 1층, 신독산역",26.55
4,2324386633,일반상가,상가,월세,23.06.08.,B1/3,2000,37.45392,126.90593,1,동향,공실 업종무관 지하상가 20미터 도로변,120.33
5,2324099262,단지내상가,상가,월세,23.06.07.,2/2,1000,37.461108,126.896801,1,서향,"빠른 입주 가능, 착한 월세",39.62
6,2324160657,복합상가,상가,월세,23.06.07.,3/12,5000,37.453071,126.901715,1,남서향,"가성비급임대상가 1종근린자유업종 병원추천, 신안산선역접",152.43
7,2324076620,일반상가,상가,월세,23.06.07.,2/12,6000,37.453071,126.901715,1,북서향,병원건물 병원 및 관련업종 1종근생자유업종 학원 신안산선역접,107.84
8,2324110042,단지내상가,상가,월세,23.06.07.,1/5,1000,37.458243,126.894176,1,동향,빵집 추천,29.45
9,2324170347,일반상가,상가,월세,23.06.07.,1/4,3000,37.454264,126.906775,1,북향,신축처럼  깔끔한 상가 네일아트 피부샵 공부방 강추,36.45
10,2324220778,단지내상가,상가,매매,23.06.07.,1/2,68000,37.459758,126.894458,1,동향,"4,400세대 단지 1층 상가 무권리 ",26.14
11,2324122866,일반상가,상가,매매,23.06.07.,B1/20,45000,37.454282,126.900121,1,서향,실투자1억2천 신안산선20초 신축상가,195.04
12,2324239411,단지내상가,상가,월세,23.06.07.,2/2,2000,37.461108,126.896801,1,,"4,400세대 항아리상권 내 2층 매물입니다.",39
13,2324197544,일반상가,상가,월세,23.06.07.,1/3,2000,37.452019,126.910898,1,남향,"카페,공방 추천 상가 점포",27.54
14,2324103132,단지내상가,상가,월세,23.06.07.,1/5,1000,37.458243,126.894176,1,남향,,40
15,2324070756,일반상가,상가,월세,23.06.07.,1/15,5000,37.476711,126.885815,1,남향,"전용40, 대로변 위치, 식당추천",125.07
16,2324221890,단지내상가,상가,월세,23.06.07.,1/2,2000,37.459758,126.894458,1,동향,"4,400세대 단지 1층 상가 무권리 ",26.14
17,2324211548,단지내상가,상가,월세,23.06.07.,2/2,1000,37.461108,126.896801,1,남향,,35.7
18,2323965594,단지내상가,상가,월세,23.06.06.,2/3,1500,37.458243,126.894176,1,남향,"초역세권, 사무실, 교습소추천, 무권리",41
19,2324042565,단지내상가,상가,월세,23.06.06.,1/2,3000,37.465848,126.896313,1,북향,,34.92
0,2323734257,일반상가,상가,월세,23.06.05.,1/3,1500,37.475753,126.898183,1,북향,"음식점,호프,소매점등 다용도 상가 점포",40
1,2323847149,단지내상가,상가,월세,23.06.05.,2/5,2000,37.458243,126.894176,1,남향,무권리 위치좋고 전시효과 좋은 상가,80.5
2,2323719304,일반상가,상가,월세,23.06.05.,1/3,1800,37.475753,126.898183,1,동향,시흥대로변 다용도 상가 점포,17
3,2323842735,일반상가,상가,월세,23.06.05.,2/6,3000,37.44762,126.902677,2,북향,"정류장인근,대단지아파트앞,사무실,학원 등,엘베있음.",159.44
4,2323778336,일반상가,상가,월세,23.06.05.,1/15,30000,37.476711,126.885815,1,북향,,187.97
5,2323355376,일반상가,상가,월세,23.06.02.,1/3,700,37.45213,126.914587,1,남향,내부화장실1층 보증금월세 초저렴 상권최고 서울금천구시흥동 초등학교정문코앞,23.14
6,2323719697,일반상가,상가,월세,23.06.05.,1/6,2000,37.475982,126.897927,1,동향,독산고개 대도로변 다용도 상가 점포,56
7,2323738573,복합상가,상가,월세,23.06.05.,1/11,10000,37.467708,126.89656,1,남서향,"R 전용24, 신축 첫입주, 시설비 지원, 파격임대조건 가성비 상가",80.4
8,2323719269,일반상가,상가,월세,23.06.05.,2/6,8000,37.475982,126.897927,1,남동향,다용도 대형 상가,298
9,2323738550,복합상가,상가,월세,23.06.05.,1/11,5000,37.467708,126.89656,1,남서향,"R 전용12, 더블역세권, 신축 첫입주, 파격임대조건 가성비 상가",40.87
10,2323776022,일반상가,상가,월세,23.06.05.,1/5,3000,37.477733,126.892952,1,북향,"무권리 ,   가산동 1층 상가 점포",52
11,2323719208,일반상가,상가,월세,23.06.05.,1/3,6000,37.475753,126.898183,1,동향,"대도로변 코너, 횡단보도 앞 상가 점포",50
12,2324550492,단지내상가,상가,월세,23.06.09.,1/8,2000,37.449898,126.901812,1,북향,"무권리,카페추천,소형사무실",42.84
13,2324474059,일반상가,상가,월세,23.06.09.,2/3,1500,37.446877,126.903067,1,동향,"시흥대로변,착한임대료,학원,소형사무실 등",78.48
14,2324531618,복합상가,상가,매매,23.06.09.,1/20,62000,37.485869,126.878399,1,남향,지식산업센터 주변에 상주 인구 많은 상가 사진 첨부 ,58.31
15,2323110348,일반상가,상가,월세,23.05.31.,1/7,3000,37.477733,126.892952,1,남향,외관부터 고급스러운 상가,49.59
16,2323674831,일반상가,상가,월세,23.06.03.,1/3,1000,37.443702,126.90591,1,동향,무권리 저렴한임대료 사무실공방추천,57.54
17,2323665944,단지내상가,상가,월세,23.06.03.,2/3,3000,37.459983,126.897244,1,서향,,71.64
18,2323218620,일반상가,상가,월세,23.06.01.,1/5,3000,37.477733,126.892952,3,북동향,"신축, 무권리, 1층상가, 이면도로",49.5
19,2324348506,일반상가,상가,월세,23.06.08.,1/3,1000,37.453393,126.908604,1,남향,"착한임대료,네일아트,공방,배달음식,기타",24
0,2323506116,일반상가,상가,월세,23.06.02.,5/6,3000,37.449463,126.903042,1,동향,시흥대로변 광고효과최고 학원 스터디카페 교습소추천,235.72
1,2323582465,일반상가,상가,월세,23.06.02.,1/6,5000,37.44762,126.902677,1,북향,"넓은내부,대단지아파트입구,음식,유통업 등 다용도추천",162.35
2,2323435423,단지내상가,상가,매매,23.06.02.,2/3,57000,37.459983,126.897244,1,남향,"5,343세대 항아리상권  엘레베이터 앞 성업중",115
3,2323577660,일반상가,상가,월세,23.06.02.,2/2,1000,37.45029,126.911312,1,북향,4차선 도로변 아파트 단독밀집지역 광고노출 최상위치,75.54
4,2323512900,일반상가,상가,월세,23.06.02.,2/6,3000,37.44762,126.902677,1,북향,모든업종가능 사무실 학원추천 엘베0 1764세대 아파트단지인접,159.44
5,2323430104,일반상가,상가,월세,23.06.02.,1/3,2000,37.447402,126.902936,2,남향,,34.28
6,2323347098,단지내상가,상가,월세,23.06.02.,1/2,2500,37.459983,126.897244,1,동향,4409세대 대단지 중심상가,62.5
7,2323513109,일반상가,상가,월세,23.06.02.,1/6,5000,37.44762,126.902677,2,북향,모든업종가능 1층2층 동시임대가능 주차가능 엘리베이터0,162.35
8,2323576696,단지내상가,상가,매매,23.06.02.,2/2,15000,37.449377,126.910707,1,남향,,21.45
9,2323565068,단지내상가,상가,매매,23.06.02.,1/3,72000,37.459983,126.897244,1,남향,수익률좋은A급메인상가. 유동인구많음,65.17
10,2322799824,복합상가,상가,월세,23.05.30.,6/9,1000,37.48005,126.887927,1,남서향,,60.04
11,2323530536,일반상가,상가,월세,23.06.02.,B1/4,1000,37.450444,126.910016,1,북서향,"공실, 전기 및 출입문등 교체, 빠른입주가능,",83
12,2323523111,단지내상가,상가,월세,23.06.02.,2/2,1000,37.461108,126.896801,1,남향,好 가시성 좋은 저렴한 상가 얼른 연락주세요,39
13,2323334173,단지내상가,상가,월세,23.06.02.,2/2,1000,37.461108,126.896801,1,남향,好 즉시입주가능한 저렴한 상가 얼른 연락주세요,35
14,2323520228,일반상가,상가,월세,23.06.02.,2/18,10000,37.477482,126.891238,1,동향,,136.5
15,2323385857,일반상가,상가,월세,23.06.02.,1/5,3000,37.477733,126.892952,1,동향,,49.5
16,2323512236,일반상가,상가,월세,23.06.02.,6/6,2000,37.44762,126.902677,1,북향,월세조정가능 냉난방기설치 공실 사무실추천 1764세대 대단지아파트단지,99
17,2322973712,복합상가,상가,월세,23.05.31.,B1/15,5000,37.479996,126.882514,1,남서향,가산디지털단지역 7호선 연결 무권리 상가  업종제한없음,98.2
18,2323333316,단지내상가,상가,매매,23.06.01.,B1/2,30000,37.459983,126.897244,1,동향,임대가 갖추어진 저렴한 가격에 1층 상가,23
19,2323349023,단지내상가,상가,월세,23.06.01.,2/2,3000,37.459983,126.897244,1,서향,시흥대로 노출 무권리 특급상가,74.64
0,2322663589,단지내상가,상가,매매,23.05.30.,1/2,18000,37.459983,126.897244,1,남향,저렴한 금액으로 상가 매수가능 임대수익받으세요,24.47
1,2322687891,단지내상가,상가,매매,23.05.30.,1/5,87000,37.458243,126.894176,1,남향,마르쉐도르 최고의 입지 특A 급 코너자리. 2024년 미술관 개관.,67.04
2,2322970122,복합상가,상가,매매,23.05.30.,B1/15,30000,37.479441,126.884598,1,남동향,"싱기매매,역세권,유동인구많음,자체상주인원많음,대규모상가",58.39
3,2323332516,일반상가,상가,월세,23.06.01.,1/5,2000,37.466764,126.902667,1,남동향,신규주택상가 1층으로 월세저렴.네일아트 강추,6.8
4,2323128643,단지내상가,상가,월세,23.06.01.,1/3,2500,37.459983,126.897244,1,동향,현재 성업중인 요식업 주점,62.5
5,2322651883,복합상가,상가,매매,23.05.30.,4/9,25000,37.469414,126.897458,1,남향,영화관건물 상가 추천매물,58.25
6,2323321604,일반상가,상가,월세,23.06.01.,3/20,2000,37.454282,126.900121,1,,층고 약5미터 신축상가 전망최상,109.09
7,2322829061,일반상가,상가,월세,23.05.30.,1/5,6000,37.434632,126.903501,1,남향,,34.05
8,2323307465,일반상가,상가,월세,23.06.01.,1/4,2000,37.478162,126.906766,3,동향,무권리 업종제한없는 1층 가성비 상가점포 음식점 가능합니다,63.45
9,2322972321,복합상가,상가,월세,23.05.30.,1/24,8300,37.477032,126.882342,1,동향,1층 상가 가산디지털5분거리역세권 유동인구 및 상주인원 많음,131.92
10,2323286371,복합상가,상가,월세,23.06.01.,2/7,8000,37.452496,126.9018,1,남서향,시흥사거리 시흥대로변 코너건물 2층전부,185.62
11,2323227386,일반상가,상가,월세,23.06.01.,1/3,2000,37.453777,126.90634,1,남향,주택가진입로 저렴한 상가,21
12,2322075904,단지내상가,상가,월세,23.05.24.,1/18,10000,37.473397,126.885446,1,서향,1층 무권리 전면 상가임대 유동인구 많은지역,313.91
13,2323197544,일반상가,상가,월세,23.06.01.,3/4,1000,37.450604,126.911393,1,남향,공실 20미터  도로변 저렴한 교습소 사무실로 딱 좋아요,40
14,2323226986,일반상가,상가,월세,23.06.01.,1/3,2000,37.463808,126.903127,1,동향,"공실,20미터대로변,유동좋음,가격대비평수좋습니다",42
15,2323226536,일반상가,상가,월세,23.06.01.,2/3,2000,37.453777,126.90634,1,남향,주택가진입로 저렴한 상가,53
16,2323227243,일반상가,상가,월세,23.06.01.,1/5,2000,37.463928,126.903042,2,동향,20미터대로변 신축급상가 내부철거예정,30
17,2323107901,일반상가,상가,월세,23.05.31.,3/4,1500,37.450444,126.910016,1,북향,주차1대 은행나무오거리 20미터도로변  3층 공실,96
18,2323160494,일반상가,상가,월세,23.05.31.,3/4,1500,37.450444,126.910016,1,남향,깔끔히 수리된 상태임.교회도 가능함.,97.5
19,2323161328,일반상가,상가,월세,23.05.31.,B1/5,1000,37.450444,126.910016,1,남향,몫아주 좋음. 내부 수리하여 깨끗함. 습기 없음.,89.7
0,2323056646,일반상가,상가,월세,23.05.31.,1/6,5000,37.44762,126.902677,2,북향,"대단지 앞, 유동인구 많음. 음식점, 유통업 등 다용도 추천합니다.",162.35
1,2323016471,일반상가,상가,월세,23.05.31.,3/4,3000,37.467627,126.899711,1,북동향,"시흥대로인근 접근성좋은 무권리 상가,사무실 층전체 임대",206.05
2,2323104815,단지내상가,상가,월세,23.05.31.,B1/2,1000,37.461108,126.896801,1,북향,,37.93
3,2323099614,일반상가,상가,월세,23.05.31.,B1/4,500,37.477935,126.891885,1,남동향,넓은 지층상가,97.2
4,2324736964,일반상가,상가,월세,23.06.10.,1/2,500,37.476266,126.894147,1,북서향,실7p 미장원 판매점 등 업종협의,23.2
5,2324781049,일반상가,상가,월세,23.06.10.,1/5,1500,37.463928,126.903042,1,북동향,"1층 층고 높은 예쁜 카페 ,소액 권리금 있음",26.4
6,2324780742,단지내상가,상가,월세,23.06.10.,1/15,2000,37.467045,126.896848,2,서향,"신독산역디밸리오피, 첫입주, 오피스텔 전면 가시 좋은 호실,무권리",26.54
7,2324728101,일반상가,상가,월세,23.06.10.,1/5,5000,37.47598,126.893554,1,북서향,무권리 실50 음식 회집 고기집등 추천 자유업 협의 주차가능,160.23
8,2324731739,일반상가,상가,월세,23.06.10.,1/3,1800,37.475753,126.898183,1,동향,실7p 대로변건널목상가 15p 22p있음 커피샾 핸드폰 판매점 등,23.2
9,2324771464,복합상가,상가,월세,23.06.10.,1/20,4000,37.481404,126.883927,1,북향,가산디지털단지역 초역세권 1층 소형상가,36.3
10,2324786962,일반상가,상가,월세,23.06.10.,2/3,5000,37.450277,126.902729,1,서향,"대로변 횡단보도 앞, 사무실, 학원, 소매점 등",146.28
11,2324781290,일반상가,상가,월세,23.06.10.,1/4,1500,37.472301,126.902389,1,동향,,42.9
12,2324768850,일반상가,상가,월세,23.06.10.,1/4,3500,37.470188,126.899126,1,남동향,금천우체국뒤 사거리 코너 1층 다용도상가,70
13,2324757915,복합상가,상가,월세,23.06.10.,B3/15,4000,37.479996,126.882514,1,동향,역세권 인테리어 상급 맛사지샾 인수가능,89.22
14,2324746362,일반상가,상가,월세,23.06.10.,6/6,500,37.451272,126.910792,1,남서향,은행나무시장인근 유동인구많은 위치.교습소.사무소추천.루프탑사용가능,20.8
15,2324780364,일반상가,상가,월세,23.06.10.,1/3,1000,37.452825,126.906258,1,남향,독산로 20M도로 대로변 2층 상가 사무실,88.93
16,2324779158,일반상가,상가,월세,23.06.10.,1/3,6000,37.469098,126.901532,2,남서향,독산동 시티렉스 앞 먹자골목 전면 넓은 음식점 코너건물 1층 20P,66.1
17,2324781495,일반상가,상가,월세,23.06.10.,1/6,15000,37.466309,126.901495,1,북향,,132
18,2324785429,일반상가,상가,월세,23.06.10.,1/3,4000,37.453167,126.906293,2,남서향,시흥동 대로변 넓은 상가 은행나무 사거리 시흥초 도로변 상가,89.37
19,2324780812,일반상가,상가,월세,23.06.10.,1/2,1500,37.472293,126.902969,1,북향,"남문시장 초입 유동인구 항시 많은곳,권리금 있음",39.6
0,2324713506,일반상가,상가,월세,23.06.10.,B1/7,10000,37.477077,126.899289,1,서향,시흥IC바로앞 금천세무서옆 시흥대로변 지하1층 90p 운동업종 추천,297
1,2324711501,일반상가,상가,매매,23.06.10.,1/19,77553,37.477031,126.879629,1,남향,예쁜건물 신축 한라원앤원 지식산업센타 1층상가.,47.3
2,2324706039,일반상가,상가,월세,23.06.10.,2/15,8640,37.4802,126.881068,1,남향,,222.18
3,2324701069,일반상가,상가,월세,23.06.10.,1/1,1000,37.455089,126.898702,1,남향,"오뎅,떡볶기,만두집하던자리 급하게 양도하려고함",26.61
4,2324700404,일반상가,상가,월세,23.06.10.,1/2,500,37.464797,126.898596,1,남향,다용도 사용가능한 상가,33
5,2324663455,단지내상가,상가,월세,23.06.10.,2/3,1000,37.459983,126.897244,1,,"4,400세대 항아리상권 내 2층",27
6,2324684245,일반상가,상가,월세,23.06.10.,1/7,1000,37.467974,126.892574,1,북서향,독산역 인근 깔끔한 상가 유동인구 많음,26.44
7,2324663886,단지내상가,상가,매매,23.06.10.,3/3,48000,37.458243,126.894176,2,남향,롯데캐슬 학원가 내 5년차 학원으로 임대중,85.64
8,2323880939,복합상가,상가,매매,23.06.05.,3/15,310000,37.479996,126.882514,1,남서향,가산디지털단지역 연결 초역세권,275.32
9,2324683135,일반상가,상가,월세,23.06.10.,1/3,15000,37.454624,126.899637,1,남동향,시흥사거리 코너건물 1층 편의점자리 임대구함 유동인구 많은지역 역세권,163.39
10,2324670739,일반상가,상가,월세,23.06.10.,1/3,2000,37.463808,126.903127,1,북동향,독산로대로변 주민센터인근 대로변 양창으로 리모델링된 1층 13p무권리상가,42.9
11,2322589248,일반상가,상가,월세,23.05.30.,4/5,1500,37.453396,126.899052,1,동향,사진有  큰평수 사무실 상가 저렴한가격,198.3
12,2322977884,단지내상가,상가,매매,23.05.30.,1/2,18000,37.459983,126.897244,1,남향,三 수익률좋은 상가추천,24.48
13,2322645582,일반상가,상가,월세,23.05.30.,1/3,2000,37.453777,126.90634,1,남향,,21
14,2322604366,단지내상가,상가,월세,23.05.30.,2/20,3000,37.474662,126.882139,1,남서향,테라스 공간 이용 가능,91.33
15,2322950052,일반상가,상가,월세,23.05.30.,1/4,1000,37.459257,126.899708,1,동향,8미터도로변 상가  주차가능 다용도사용가능,35
16,2324659202,일반상가,상가,월세,23.06.09.,1/20,1000,37.485206,126.878709,1,남동향,,29.75
17,2324654970,일반상가,상가,월세,23.06.09.,2/6,8000,37.475982,126.897927,2,남서향,대형 무권리 상가,314
18,2324659800,일반상가,상가,월세,23.06.09.,2/15,3700,37.478753,126.881621,2,남서향,,164.05
19,2324653697,일반상가,상가,월세,23.06.09.,3/5,2000,37.451088,126.907777,2,남향,넓은공실 즉시입주가능,161.98
0,2324637075,일반상가,상가,매매,23.06.09.,1/20,100000,37.465877,126.888881,1,남향,,53.5
1,2324601040,일반상가,상가,월세,23.06.09.,6/6,2000,37.44762,126.902677,1,북향,완벽한 시설 완비 공실,79.33
2,2324639940,일반상가,상가,월세,23.06.09.,B1/5,1000,37.458532,126.905389,1,남향,지층 넓고 저렴한 근생시설,84.3
3,2324646384,일반상가,상가,월세,23.06.09.,3/5,2000,37.451088,126.907777,2,남향,"업종자유, 체육학원 등",161.98
4,2324612145,일반상가,상가,월세,23.06.09.,5/5,5000,37.451272,126.910792,2,남서향,찾아보기 힘든 대로변 대형 평수,192.88
5,2324624431,단지내상가,상가,월세,23.06.09.,1/20,3000,37.474662,126.882139,1,남서향,,21.49
6,2324648174,일반상가,상가,월세,23.06.09.,1/5,2000,37.460341,126.906286,1,남서향,유동인구 바글바글 무인샵 추천 1층 상가,42.68
7,2324601784,일반상가,상가,월세,23.06.09.,4/5,2000,37.453396,126.899052,1,남향,넓은 평수 저렴한 월세 가성비 최고,165.29
8,2324648290,일반상가,상가,월세,23.06.09.,1/5,1000,37.464483,126.900229,1,북향,시설완비 배달음식점 가능한 1층 상가,24.07
9,2324653516,일반상가,상가,월세,23.06.09.,4/7,3000,37.477077,126.899289,1,남서향,시흥ic 대로변 사무실 상가,131.75
10,2324645947,일반상가,상가,월세,23.06.09.,1/1,18000,37.469937,126.88562,3,남향,"막힘없는 1층 도로변 전면상가. 홍보관,보험업,체육시설추천",418.6
11,2324641019,일반상가,상가,월세,23.06.09.,1/6,1000,37.477206,126.909675,1,남향,"1층 무권리, 도로변에 위치한 상가",19.83
12,2324647622,일반상가,상가,월세,23.06.09.,1/4,5000,37.470093,126.897281,1,북동향,유동많은 무권리 상가,100
13,2324602535,복합상가,상가,월세,23.06.09.,2/14,5000,37.456017,126.895885,2,북동향,"금천구청 앞 메디컬 타워 코너 호실, 전용 30,",99.35
14,2324647506,복합상가,상가,월세,23.06.09.,3/15,2700,37.479996,126.882514,1,남동향,"전용41 지원 2종근생 1,7호선 역연결건물 임대 매매",135.59
15,2324620053,일반상가,상가,월세,23.06.09.,1/4,3000,37.463132,126.896931,1,남향,"최근 리모델링, 시흥대로변 1층 코너자리, 냉온방시스템 완비, 무권리금",106.45
16,2324620387,단지내상가,상가,월세,23.06.09.,2/5,2000,37.458243,126.894176,1,북향,사무실등 인터넷 쇼핑몰,80
17,2324637006,일반상가,상가,월세,23.06.09.,2/5,4000,37.465277,126.903503,1,남동향,,119
18,2324599402,일반상가,상가,월세,23.06.09.,1/2,9000,37.45508,126.899102,2,남향,역세권과 관공서 상권을 다 가지고 있는 1층 상가,85.95
19,2324614564,단지내상가,상가,월세,23.06.09.,2/20,3000,37.474662,126.882139,1,남서향,,91.33
0,2324539461,일반상가,상가,월세,23.06.09.,1/3,2000,37.454328,126.902859,1,동향,위치좋은 상권 커피숍운영중 유동인구 풍부한 상가,30.09
1,2324588111,일반상가,상가,월세,23.06.09.,1/2,4400,37.472565,126.902231,1,남동향,남문시장 1층 코너자리 넓고깔끔 노출좋고 유동인구 위치 최상,49.5
2,2324552679,복합상가,상가,월세,23.06.09.,B1/15,4500,37.480066,126.887094,1,남서향,"랜트프리, 금액 조건에 따라  가격 조정가 가능 식당 식품제조",266.25
3,2324543496,일반상가,상가,월세,23.06.09.,1/2,2200,37.451348,126.90773,1,동향,실평도로변 상가 노출 잘되고 유동인구 유입계속되는곳,28.3
4,2324586757,일반상가,상가,월세,23.06.09.,1/15,3000,37.482695,126.878217,1,서향,점심유동인구 바글바글  사거리 사무실상권 장사잘되느 상가,45.54
5,2324568322,일반상가,상가,월세,23.06.09.,1/2,5000,37.450672,126.908722,1,서향,"은행나무 별장거리 초입 유동인구 많은곳, 담배권있음, 소액바닥권리",46.03
6,2324533550,일반상가,상가,월세,23.06.09.,2/4,3000,37.482272,126.884295,1,동향,전용넓은 2층전체 사용가능합니다,197.15
7,2324564560,일반상가,상가,월세,23.06.09.,11/26,1500,37.469022,126.895603,1,북향,깔끔하고 가성비좋은 고층 상가입니다.,88.81
8,2324575745,일반상가,상가,월세,23.06.09.,1/3,1000,37.479955,126.907549,1,남향,구로전화국 사거리 이면 무권리 1층 상가,33
9,2324532313,일반상가,상가,월세,23.06.09.,1/11,2000,37.472426,126.894665,1,남향,"원룸단지,오피스텔,젊은 유동인구 많은곳입니다",34.97
10,2324584298,일반상가,상가,월세,23.06.09.,1/16,3000,37.472727,126.882672,1,남동향,실17.프렌차이즈 커피점 현 성업중  대료변  위치  매우 좋음,56.1
11,2324532999,일반상가,상가,월세,23.06.09.,1/3,6000,37.469098,126.901532,1,남향,코너자리 먹자골목 상권 위치좋습니다,67
12,2324542785,단지내상가,상가,월세,23.06.09.,1/9,1000,37.472151,126.891423,1,서향,저렴한 상가월세입니다,30.6
13,2324531712,일반상가,상가,월세,23.06.09.,1/2,2000,37.472193,126.894853,1,북동향,위치좋은 음식점 매출좋은 자리입니다,62.3
14,2324591975,복합상가,상가,월세,23.06.09.,1/15,3000,37.4825,126.877474,1,북동향,실16 전면부 대로변 1층 상가 편의점 라멘집 추천,52
15,2324540066,일반상가,상가,월세,23.06.09.,1/2,3000,37.482444,126.882951,1,동향,,87.99
16,2324544311,일반상가,상가,월세,23.06.09.,1/3,2000,37.472421,126.895456,1,서향,도로변 코너 상가물건입니다,37
17,2324534307,일반상가,상가,월세,23.06.09.,B1/11,700,37.472426,126.894665,1,남향,,92.4
18,2324534904,일반상가,상가,월세,23.06.09.,1/2,2000,37.463552,126.903316,1,동향,현 공실 20m대로변위치 상가입니다,49.6
19,2324544928,단지내상가,상가,월세,23.06.09.,1/26,4000,37.469022,126.895603,1,동향,1층 메인자리 위치좋은 상가입니다,70.4
0,2324513682,일반상가,상가,월세,23.06.09.,B1/5,500,37.471182,126.899206,1,,"독산 남문시장, 홈플러스 인근 가성비 좋은 매물",82.6
1,2324489479,복합상가,상가,월세,23.06.09.,B1/15,2700,37.480391,126.884186,1,남동향,"가산역1,7 호선 연결 지하상가수요많음미용실,요식업,네일샵,판매업 등",104.28
2,2324491107,단지내상가,상가,매매,23.06.09.,1/5,80000,37.458243,126.894176,1,동향,급매,65.71
3,2324529862,일반상가,상가,월세,23.06.09.,1/7,3000,37.476678,126.897649,1,동향,무권리 신축 첫 입주 상가입니다,19.71
4,2324529262,일반상가,상가,월세,23.06.09.,1/2,1000,37.479737,126.905542,1,동향,유동인구 많고 알짜 상권에 있는 상가입니다,29.72
5,2324483499,일반상가,상가,월세,23.06.09.,1/5,1500,37.478183,126.895724,1,북동향,큰 대로변 버스정류장 입지요건 아주 좋은곳. 다용도 가능합니다.,56.19
6,2324515764,복합상가,상가,월세,23.06.09.,1/20,5000,37.477031,126.879629,1,동향,"무권리,전면부위치 최상,첫입주, 업종제한없는상가",54.61
